"t","x","y","exp_id"
0.0,150.0,100.0,"exp2"
0.0024681597677360116,31.600595631859804,147.19951417377393,"exp2"
0.0035821504857182947,13.779069293367513,153.9193429981564,"exp2"
0.0048631086629709296,5.15248570926744,156.8168216962995,"exp2"
0.00598621350529513,2.1551777171223745,157.50138259485985,"exp2"
0.007157332804121322,0.8671507731116346,157.46977756480183,"exp2"
0.008278915492947046,0.3629926856655247,157.14468864991454,"exp2"
0.00941041912421375,0.15112269392304997,156.69783878014536,"exp2"
0.010525455536648352,0.06388971569602693,156.20982055379133,"exp2"
0.011642188772346266,0.02705035063892159,155.7022607105457,"exp2"
0.012754722238186581,0.011522544998958552,155.18973513363557,"exp2"
0.01387053696345031,0.004909948998019453,154.67378917714828,"exp2"
0.014992123726126306,0.002089053864004996,154.15536451849485,"exp2"
0.01612977442173919,0.0008806450984301967,153.6306252165928,"exp2"
0.017299284098773668,0.00036350491997080684,153.09276134987266,"exp2"
0.018527915781419085,0.0001439787081605428,152.5296049536848,"exp2"
0.019852357724663088,5.3271305403037006e-5,151.92479423903868,"exp2"
0.021318246496106755,1.7817520128653793e-5,151.25816094415438,"exp2"
0.022982040704945902,5.179910407857033e-6,150.50505977937516,"exp2"
0.0249190888429319,1.2471996860567118e-6,149.63299104793887,"exp2"
0.027237109552100333,2.364162117230085e-7,148.59604401709223,"exp2"
0.03010044778450466,3.644893796907157e-8,147.32506856015934,"exp2"
0.033769551974433244,8.007340703592559e-9,145.71230785681462,"exp2"
0.038617279395162206,7.21851712038031e-9,143.60852215535292,"exp2"
0.044741944106215965,2.6401321685043077e-8,140.9939535944655,"exp2"
0.05131273596576321,1.3473240095201102e-7,138.24184222540507,"exp2"
0.05750383360362376,4.102517276872241e-7,135.6979333943218,"exp2"
0.06314258669789125,6.056460778175326e-7,133.42173851633754,"exp2"
0.06843061904780555,5.345502400218308e-7,131.321823798855,"exp2"
0.07363458489833863,3.8679278256902627e-7,129.2875616604045,"exp2"
0.07894794726985145,2.881424953834158e-7,127.24304488067719,"exp2"
0.08446285717646047,2.439981484094782e-7,125.1551624615365,"exp2"
0.09019049510081105,2.3517702372468557e-7,123.02300291560725,"exp2"
