"t","x","y","exp_id"
0.0,100.0,50.0,"exp0"
0.012802677460588996,34.58725284498969,115.18606367085539,"exp0"
0.018919261001665764,16.19807022539886,132.96014330491576,"exp0"
0.027304524922040403,5.100102643985343,142.97371052040498,"exp0"
0.033115660589278346,2.2193071127159616,145.03666349708658,"exp0"
0.0398339464100505,0.84181396230036,145.4471788248867,"exp0"
0.045838234801419755,0.3540279457578101,145.06597183987344,"exp0"
0.05208876317018196,0.14420135154018549,144.37258952727282,"exp0"
0.05812258618983138,0.06086435467892261,143.58772441640932,"exp0"
0.0642212238527836,0.025579575971459108,142.75010890241373,"exp0"
0.07026391072228451,0.010891341460899463,141.90485683423464,"exp0"
0.076345667628411,0.004635723809458617,141.050723346577,"exp0"
0.08245723755298527,0.0019751742485678257,140.19398110886283,"exp0"
0.08867393343282137,0.0008337837743306647,139.32628675422228,"exp0"
0.09507937135028183,0.0003448158422778207,138.43718374200907,"exp0"
0.10183279834514189,0.00013677120881980186,137.5056169568954,"exp0"
0.10913742893304232,5.067343731489603e-5,136.50493515433857,"exp0"
0.11725130143600121,1.6972513351942206e-5,135.40186657048065,"exp0"
0.1264928564991014,4.944857401088794e-6,134.15631913326686,"exp0"
0.13729264962511756,1.1947767422769235e-6,132.7152580011347,"exp0"
0.15026838275040885,2.2767054147327027e-7,131.00430564085224,"exp0"
0.16636905261418594,3.5111750621172456e-8,128.9119382174151,"exp0"
0.18710932325141288,7.3845477627416885e-9,126.26580536795862,"exp0"
0.21471800782296,6.024576435215316e-9,122.82745514108458,"exp0"
0.25014714740919125,1.9874011815946243e-8,118.55196967397816,"exp0"
0.2890849243689529,9.494860222968301e-8,114.02453555999364,"exp0"
0.3267290298344105,2.823319607722703e-7,109.8119702947067,"exp0"
0.36184363757692084,4.2085701725230486e-7,106.02288139572367,"exp0"
0.395463033996356,3.810217067110128e-7,102.51770720489573,"exp0"
0.42914078568962566,2.820076695789952e-7,99.12263154701888,"exp0"
0.4640971242525571,2.117999971588198e-7,95.7175290307663,"exp0"
0.5010034685322415,1.7753164070823235e-7,92.24933776217048,"exp0"
0.5400691757359769,1.667372608871466e-7,88.71503660649586,"exp0"
